Order ID,Order Date,Ship Mode,Customer ID,Customer Name,City,State,Product ID,Category,Sales
2017-140172,08/03/2017,std,SP-20650,Stephanie Phelps,Jackson,Michigan,OFF-AR-12766,Off.Supp.,13.9
2016-127754,26/07/2016,std,CK-12760,Cyma Kinney,Glendale,Arizona,FUR-CH-13199,Furniture,266.352
2016-144274,23/11/2016,2nd C,PW-19240,Pierre Wener,Wilmington,Delaware,TEC-PH-13012,Technology,307.98
2016-144274,23/11/2016,2nd C,PW-19240,Pierre Wener,Wilmington,Delaware,OFF-PA-11583,Off.Supp.,44.1
2016-144274,23/11/2016,2nd C,PW-19240,Pierre Wener,Wilmington,Delaware,OFF-AR-11940,Off.Supp.,13.12
2016-144274,23/11/2016,2nd C,PW-19240,Pierre Wener,Wilmington,Delaware,OFF-EN-13286,Off.Supp.,16.56
2016-144274,23/11/2016,2nd C,PW-19240,Pierre Wener,Wilmington,Delaware,OFF-PA-13441,Off.Supp.,38.88
2016-142930,28/11/2016,std,EB-14170,Evan Bailliet,Austin,Texas,OFF-PA-13395,Off.Supp.,335.52
2018-100622,03/11/2018,std,DK-13090,Dave Kipp,Orlando,Florida,TEC-CO-13236,Technology,959.984
2018-100622,03/11/2018,std,DK-13090,Dave Kipp,Orlando,Florida,OFF-BI-12982,Off.Supp.,4.086
2018-100622,03/11/2018,std,DK-13090,Dave Kipp,Orlando,Florida,OFF-AR-14010,Off.Supp.,55.984
2018-100622,03/11/2018,std,DK-13090,Dave Kipp,Orlando,Florida,OFF-PA-12947,Off.Supp.,10.688
2018-117156,21/03/2018,2nd C,TB-21055,Ted Butterfield,Reading,Pennsylvania,OFF-EN-13845,Off.Supp.,8.856
2016-115399,19/12/2016,1st C,AG-10900,Arthur Gainer,Philadelphia,Pennsylvania,OFF-LA-13190,Off.Supp.,6.912
2015-157847,02/04/2015,2nd C,SC-20020,Sam Craven,Houston,Texas,OFF-PA-12986,Off.Supp.,26.72
2015-157847,02/04/2015,2nd C,SC-20020,Sam Craven,Houston,Texas,OFF-PA-11593,Off.Supp.,33.488
2016-115168,05/06/2016,std,BB-11545,Brenda Bowman,Saint Charles,Missouri,OFF-PA-10528,Off.Supp.,10.56
2015-109680,06/10/2015,1st C,VP-21760,Victoria Pisteka,Indianapolis,Indiana,OFF-ST-11932,Off.Supp.,386.34
2017-167983,21/08/2017,2nd C,RP-19270,Rachel Payne,Seattle,Washington,OFF-BI-13727,Off.Supp.,33.44
2016-145324,15/11/2016,std,DH-13675,Duane Huffman,Harrisonburg,Virginia,FUR-FU-12759,Furniture,39.96
2016-153423,22/06/2016,std,SW-20455,Shaun Weien,Rochester,New York,OFF-BI-10545,Off.Supp.,1217.568
2018-132675,24/09/2018,std,KF-16285,Karen Ferguson,Sandy Springs,Georgia,OFF-ST-14950,Off.Supp.,15.51
2018-132675,24/09/2018,std,KF-16285,Karen Ferguson,Sandy Springs,Georgia,TEC-PH-13171,Technology,89.9
2018-132675,24/09/2018,std,KF-16285,Karen Ferguson,Sandy Springs,Georgia,OFF-AR-10614,Off.Supp.,14.28
2018-132675,24/09/2018,std,KF-16285,Karen Ferguson,Sandy Springs,Georgia,OFF-AR-10034,Off.Supp.,12.72
2018-132675,24/09/2018,std,KF-16285,Karen Ferguson,Sandy Springs,Georgia,OFF-LA-13766,Off.Supp.,15.75
2015-153808,06/04/2015,2nd C,FH-14275,Frank Hawley,Los Angeles,California,OFF-AR-11725,Off.Supp.,70.95
2015-153808,06/04/2015,2nd C,FH-14275,Frank Hawley,Los Angeles,California,OFF-BI-12794,Off.Supp.,65.568
2015-153808,06/04/2015,2nd C,FH-14275,Frank Hawley,Los Angeles,California,TEC-AC-14171,Technology,299.97
2017-112396,09/02/2017,std,JR-16210,Justin Ritter,San Francisco,California,TEC-AC-13628,Technology,89.97
2017-112396,09/02/2017,std,JR-16210,Justin Ritter,San Francisco,California,TEC-AC-14761,Technology,31.86
2015-141173,18/11/2015,2nd C,JC-16105,Julie Creighton,Minneapolis,Minnesota,OFF-ST-10885,Off.Supp.,67.15
2018-156664,18/12/2018,std,BP-11290,Beth Paige,Columbus,Ohio,OFF-BI-14209,Off.Supp.,7.236
2018-156664,18/12/2018,std,BP-11290,Beth Paige,Columbus,Ohio,OFF-FA-12988,Off.Supp.,4.824
2018-156664,18/12/2018,std,BP-11290,Beth Paige,Columbus,Ohio,OFF-PA-12222,Off.Supp.,91.36
2018-156664,18/12/2018,std,BP-11290,Beth Paige,Columbus,Ohio,OFF-AP-14487,Off.Supp.,130.112
2016-140718,02/07/2016,1st C,FA-14230,Frank Atkinson,Raleigh,North Carolina,TEC-PH-13505,Technology,74.24
2016-140718,02/07/2016,1st C,FA-14230,Frank Atkinson,Raleigh,North Carolina,FUR-FU-10076,Furniture,159.84
2016-140718,02/07/2016,1st C,FA-14230,Frank Atkinson,Raleigh,North Carolina,OFF-BI-14728,Off.Supp.,2.892
2016-140718,02/07/2016,1st C,FA-14230,Frank Atkinson,Raleigh,North Carolina,OFF-PA-12250,Off.Supp.,9.392
2015-119977,08/10/2015,2nd C,DN-13690,Duane Noonan,New York City,New York,OFF-PA-13823,Off.Supp.,123.92
2016-115343,22/09/2016,1st C,FO-14305,Frank Olsen,Philadelphia,Pennsylvania,OFF-SU-10898,Off.Supp.,55.6
2016-115343,22/09/2016,1st C,FO-14305,Frank Olsen,Philadelphia,Pennsylvania,TEC-AC-13832,Technology,617.976
2018-163671,24/12/2018,std,DP-13105,Dave Poirier,Meridian,Idaho,OFF-BI-11679,Off.Supp.,21.312
2018-135909,13/10/2018,std,JW-15220,Jane Waco,Sacramento,California,TEC-AC-12335,Technology,209.94
2018-135909,13/10/2018,std,JW-15220,Jane Waco,Sacramento,California,TEC-PH-13187,Technology,31.984
2018-135909,13/10/2018,std,JW-15220,Jane Waco,Sacramento,California,OFF-BI-13527,Off.Supp.,5083.96
2018-114356,20/08/2018,std,TT-21460,Tonja Turnell,Charlotte,North Carolina,TEC-PH-13171,Technology,35.96
2016-125934,11/09/2016,std,SN-20560,Skye Norling,Paterson,New Jersey,OFF-LA-10414,Off.Supp.,31.05
2016-125934,11/09/2016,std,SN-20560,Skye Norling,Paterson,New Jersey,FUR-FU-12107,Furniture,8.92
2016-125934,11/09/2016,std,SN-20560,Skye Norling,Paterson,New Jersey,OFF-BI-14593,Off.Supp.,209.6
2016-125934,11/09/2016,std,SN-20560,Skye Norling,Paterson,New Jersey,OFF-AP-13860,Off.Supp.,111.04
2016-125934,11/09/2016,std,SN-20560,Skye Norling,Paterson,New Jersey,OFF-PA-10556,Off.Supp.,38.88
2016-158148,20/12/2016,std,JM-15865,John Murray,Arlington,Virginia,OFF-AP-13281,Off.Supp.,36.27
2015-120411,20/09/2015,1st C,SB-20185,Sarah Brown,Chicago,Illinois,FUR-BO-14218,Furniture,493.43
2015-120411,20/09/2015,1st C,SB-20185,Sarah Brown,Chicago,Illinois,TEC-PH-12185,Technology,11.12
2017-158260,04/11/2017,std,CC-12475,Cindy Chapman,San Diego,California,TEC-MA-13176,Technology,686.4
2018-101805,01/12/2018,std,SH-19975,Sally Hughsby,Seattle,Washington,OFF-BI-12003,Off.Supp.,15.92
2018-101805,01/12/2018,std,SH-19975,Sally Hughsby,Seattle,Washington,FUR-FU-10023,Furniture,70.68
2018-101805,01/12/2018,std,SH-19975,Sally Hughsby,Seattle,Washington,OFF-ST-12756,Off.Supp.,541.24
2015-105137,10/10/2015,Same Day,RB-19435,Richard Bierner,Columbus,Ohio,TEC-MA-12694,Technology,101.994
2015-105137,10/10/2015,Same Day,RB-19435,Richard Bierner,Columbus,Ohio,OFF-BI-12429,Off.Supp.,18.264
2018-142489,14/11/2018,2nd C,TC-21295,Toby Carlisle,Houston,Texas,OFF-BI-13684,Off.Supp.,21.99
2017-141264,13/08/2017,std,CT-11995,Carol Triggs,Irving,Texas,OFF-SU-13505,Off.Supp.,185.376
2017-141264,13/08/2017,std,CT-11995,Carol Triggs,Irving,Texas,OFF-AP-12534,Off.Supp.,58.924
2018-126928,17/09/2018,std,GZ-14470,Gary Zandusky,Morristown,New Jersey,TEC-MA-14626,Technology,480
2018-126928,17/09/2018,std,GZ-14470,Gary Zandusky,Morristown,New Jersey,OFF-ST-10615,Off.Supp.,34.05
2016-107944,23/03/2016,1st C,AM-10360,Alice McCarthy,Los Angeles,California,OFF-PA-10659,Off.Supp.,192.72
2016-107944,23/03/2016,1st C,AM-10360,Alice McCarthy,Los Angeles,California,TEC-AC-10736,Technology,239.97
2017-135594,30/06/2017,2nd C,AH-10120,Adrian Hane,Aurora,Illinois,TEC-AC-13038,Technology,50.12
2018-115252,20/10/2018,std,MY-18295,Muhammed Yedwab,Durham,North Carolina,TEC-PH-14071,Technology,15.984
2018-115252,20/10/2018,std,MY-18295,Muhammed Yedwab,Durham,North Carolina,OFF-PA-11667,Off.Supp.,14.352
2015-107398,25/08/2015,std,BS-11590,Brendan Sweed,Columbus,Ohio,OFF-BI-11982,Off.Supp.,6.528
2015-107398,25/08/2015,std,BS-11590,Brendan Sweed,Columbus,Ohio,OFF-BI-14141,Off.Supp.,2.862
2015-107398,25/08/2015,std,BS-11590,Brendan Sweed,Columbus,Ohio,OFF-BI-12103,Off.Supp.,20.856
2015-169642,27/07/2015,2nd C,BB-10990,Barry Blumstein,Los Angeles,California,OFF-ST-12574,Off.Supp.,276.28
2018-103968,01/12/2018,std,ML-17755,Max Ludwig,Stockton,California,FUR-FU-13394,Furniture,629.64
2017-147256,17/10/2017,2nd C,FC-14245,Frank Carlisle,Columbia,Missouri,TEC-PH-13072,Technology,449.97
2017-147256,17/10/2017,2nd C,FC-14245,Frank Carlisle,Columbia,Missouri,OFF-AP-13057,Off.Supp.,1927.59
2017-162159,16/09/2017,1st C,CR-12625,Corey Roper,Columbus,Georgia,FUR-CH-11146,Furniture,121.78
2016-111038,01/12/2016,std,LC-16960,Lindsay Castell,San Diego,California,FUR-CH-13973,Furniture,2676.672
2015-124723,05/08/2015,std,GZ-14470,Gary Zandusky,Texas City,Texas,FUR-TA-11307,Furniture,489.23
2017-167241,15/08/2017,std,BD-11320,Bill Donatelli,Los Angeles,California,FUR-FU-14071,Furniture,312.03
2017-167241,15/08/2017,std,BD-11320,Bill Donatelli,Los Angeles,California,OFF-ST-11505,Off.Supp.,17.94
2017-167241,15/08/2017,std,BD-11320,Bill Donatelli,Los Angeles,California,TEC-PH-14614,Technology,165.6
2017-167241,15/08/2017,std,BD-11320,Bill Donatelli,Los Angeles,California,OFF-PA-14911,Off.Supp.,37.52
2016-163237,07/08/2016,2nd C,EM-14095,Eudokia Martin,Springfield,Virginia,TEC-PH-13601,Technology,494.97
2016-163237,07/08/2016,2nd C,EM-14095,Eudokia Martin,Springfield,Virginia,OFF-LA-14545,Off.Supp.,25.06
2017-150483,31/05/2017,std,BP-11290,Beth Paige,Decatur,Illinois,FUR-FU-11379,Furniture,32.064
2017-150483,31/05/2017,std,BP-11290,Beth Paige,Decatur,Illinois,OFF-PA-11846,Off.Supp.,18.496
2017-150483,31/05/2017,std,BP-11290,Beth Paige,Decatur,Illinois,FUR-CH-10422,Furniture,191.079
2017-150483,31/05/2017,std,BP-11290,Beth Paige,Decatur,Illinois,OFF-PA-14621,Off.Supp.,10.368
2017-126431,01/07/2017,Same Day,SU-20665,Stephanie Ulpright,New York City,New York,OFF-LA-11474,Off.Supp.,30.53
2017-126431,01/07/2017,Same Day,SU-20665,Stephanie Ulpright,New York City,New York,TEC-AC-11635,Technology,30.84
2017-126431,01/07/2017,Same Day,SU-20665,Stephanie Ulpright,New York City,New York,OFF-PA-11950,Off.Supp.,75.06
2017-139934,18/12/2017,1st C,AY-10555,Andy Yotov,San Francisco,California,TEC-PH-11552,Technology,66.976
2016-109603,26/01/2016,std,EM-13825,Elizabeth Moffitt,Moreno Valley,California,OFF-PA-13790,Off.Supp.,182.72
2018-160661,28/10/2018,std,SA-20830,Sue Ann Reed,Everett,Massachusetts,OFF-LA-12475,Off.Supp.,21.93
2018-102610,04/11/2018,std,CA-12265,Christina Anderson,Chattanooga,Tennessee,TEC-AC-10303,Technology,95.976
2018-102610,04/11/2018,std,CA-12265,Christina Anderson,Chattanooga,Tennessee,TEC-PH-10127,Technology,143.928
2018-102610,04/11/2018,std,CA-12265,Christina Anderson,Chattanooga,Tennessee,OFF-BI-14364,Off.Supp.,3.564
2018-102610,04/11/2018,std,CA-12265,Christina Anderson,Chattanooga,Tennessee,OFF-LA-12195,Off.Supp.,4.928
2017-144057,09/05/2017,std,CV-12805,Cynthia Voltz,Austin,Texas,OFF-ST-11490,Off.Supp.,856.656
2017-144057,09/05/2017,std,CV-12805,Cynthia Voltz,Austin,Texas,OFF-BI-12852,Off.Supp.,13.184
2017-144057,09/05/2017,std,CV-12805,Cynthia Voltz,Austin,Texas,OFF-AP-10390,Off.Supp.,48.784
2017-144057,09/05/2017,std,CV-12805,Cynthia Voltz,Austin,Texas,OFF-PA-14327,Off.Supp.,76.64
2017-144057,09/05/2017,std,CV-12805,Cynthia Voltz,Austin,Texas,OFF-BI-12353,Off.Supp.,18.528
2015-160276,02/04/2015,std,AH-10690,Anna Häberlin,Virginia Beach,Virginia,FUR-FU-13192,Furniture,177.68
2015-132983,28/04/2015,std,DS-13180,David Smith,Jamestown,New York,TEC-AC-10736,Technology,159.98
2017-145709,04/10/2017,std,AH-10690,Anna Häberlin,Coral Gables,Florida,TEC-PH-13095,Technology,52.68
2017-145709,04/10/2017,std,AH-10690,Anna Häberlin,Coral Gables,Florida,FUR-FU-12885,Furniture,11.568
2018-133928,11/06/2018,std,ZC-21910,Zuschuss Carroll,Hickory,North Carolina,OFF-BI-11525,Off.Supp.,4.572
2017-168032,30/01/2017,std,DF-13135,David Flashing,Rockford,Illinois,TEC-PH-14241,Technology,1439.968
2017-168032,30/01/2017,std,DF-13135,David Flashing,Rockford,Illinois,OFF-BI-10546,Off.Supp.,1.728
2017-168032,30/01/2017,std,DF-13135,David Flashing,Rockford,Illinois,FUR-TA-14256,Furniture,626.1
2016-143616,27/09/2016,2nd C,SS-20140,Saphhira Shifley,Seattle,Washington,OFF-AR-12067,Off.Supp.,99.2
2016-168704,13/04/2016,std,FP-14320,Frank Preis,Huntsville,Texas,FUR-TA-10688,Furniture,609.98
2016-168704,13/04/2016,std,FP-14320,Frank Preis,Huntsville,Texas,FUR-TA-12530,Furniture,211.372
2016-168704,13/04/2016,std,FP-14320,Frank Preis,Huntsville,Texas,TEC-PH-11061,Technology,239.976
2018-143252,18/12/2018,std,HE-14800,Harold Engle,Milwaukee,Wisconsin,FUR-FU-11057,Furniture,99.95
2018-143252,18/12/2018,std,HE-14800,Harold Engle,Milwaukee,Wisconsin,TEC-AC-12331,Technology,29.34
2017-102134,14/03/2017,std,SP-20545,Sibella Parks,Green Bay,Wisconsin,FUR-FU-13724,Furniture,16.74
2018-130036,27/08/2018,Same Day,BP-11185,Ben Peterman,Philadelphia,Pennsylvania,OFF-PA-10528,Off.Supp.,12.672
2018-130036,27/08/2018,Same Day,BP-11185,Ben Peterman,Philadelphia,Pennsylvania,TEC-AC-11908,Technology,1119.888
2016-134117,17/12/2016,2nd C,PG-18895,Paul Gonzalez,Los Angeles,California,OFF-AR-13903,Off.Supp.,204.85
2016-134117,17/12/2016,2nd C,PG-18895,Paul Gonzalez,Los Angeles,California,TEC-PH-14908,Technology,135.984
2016-134117,17/12/2016,2nd C,PG-18895,Paul Gonzalez,Los Angeles,California,OFF-AR-11940,Off.Supp.,16.4
2016-134117,17/12/2016,2nd C,PG-18895,Paul Gonzalez,Los Angeles,California,OFF-BI-12026,Off.Supp.,92.96
2015-130918,22/08/2015,2nd C,JP-15520,Jeremy Pistek,North Miami,Florida,OFF-SU-13936,Off.Supp.,7.632
2017-159023,03/11/2017,1st C,NW-18400,Natalie Webber,Portland,Oregon,OFF-BI-12813,Off.Supp.,4.158
2017-159023,03/11/2017,1st C,NW-18400,Natalie Webber,Portland,Oregon,TEC-MA-13337,Technology,179.991
2018-111717,10/10/2018,std,SW-20245,Scot Wooten,Aurora,Illinois,FUR-CH-11545,Furniture,239.358
2015-154592,07/12/2015,1st C,EH-14005,Erica Hernandez,San Francisco,California,OFF-PA-10062,Off.Supp.,164.88
2015-128622,15/11/2015,2nd C,SC-20260,Scott Cohen,San Francisco,California,OFF-SU-11574,Off.Supp.,10.95
2018-148355,24/12/2018,std,NC-18535,Nick Crebassa,New Bedford,Massachusetts,OFF-PA-11972,Off.Supp.,19.44
2018-148355,24/12/2018,std,NC-18535,Nick Crebassa,New Bedford,Massachusetts,OFF-BI-10201,Off.Supp.,12.3
2015-132913,24/12/2015,1st C,AS-10090,Adam Shillingsburg,San Diego,California,OFF-AP-13278,Off.Supp.,13.97
2018-150910,22/12/2018,std,JL-15130,Jack Lebron,Jackson,Tennessee,FUR-TA-12903,Furniture,934.956
2018-150910,22/12/2018,std,JL-15130,Jack Lebron,Jackson,Tennessee,TEC-AC-11013,Technology,46.864
2018-150910,22/12/2018,std,JL-15130,Jack Lebron,Jackson,Tennessee,OFF-ST-10918,Off.Supp.,26.16
2018-150910,22/12/2018,std,JL-15130,Jack Lebron,Jackson,Tennessee,OFF-AR-11419,Off.Supp.,23.128
2018-150910,22/12/2018,std,JL-15130,Jack Lebron,Jackson,Tennessee,OFF-AP-13266,Off.Supp.,59.24
2015-156790,08/08/2015,2nd C,VG-21790,Vivek Gonzalez,Jacksonville,Florida,FUR-BO-10468,Furniture,155.456
2015-126480,20/09/2015,std,HG-14965,Henry Goldwyn,San Diego,California,OFF-PA-14610,Off.Supp.,8.56
2018-105620,25/12/2018,1st C,JH-15430,Jennifer Halladay,Hialeah,Florida,FUR-FU-14963,Furniture,21
2018-105620,25/12/2018,1st C,JH-15430,Jennifer Halladay,Hialeah,Florida,TEC-MA-14626,Technology,120
2018-150266,25/11/2018,std,RO-19780,Rose O'Brian,Houston,Texas,TEC-PH-13437,Technology,299.96
2018-150266,25/11/2018,std,RO-19780,Rose O'Brian,Houston,Texas,OFF-AP-12867,Off.Supp.,67.84
2018-150266,25/11/2018,std,RO-19780,Rose O'Brian,Houston,Texas,FUR-CH-12126,Furniture,853.93
2018-150266,25/11/2018,std,RO-19780,Rose O'Brian,Houston,Texas,OFF-AR-11761,Off.Supp.,18.688
2017-157280,05/11/2017,1st C,LW-17125,Liz Willingham,Virginia Beach,Virginia,FUR-FU-14665,Furniture,273.96
2017-157280,05/11/2017,1st C,LW-17125,Liz Willingham,Virginia Beach,Virginia,TEC-AC-10057,Technology,89.97
2017-157280,05/11/2017,1st C,LW-17125,Liz Willingham,Virginia Beach,Virginia,FUR-FU-13806,Furniture,756.8
2018-106691,06/11/2018,std,CC-12370,Christopher Conant,Houston,Texas,OFF-BI-10145,Off.Supp.,1.248
2017-134180,03/11/2017,std,JP-16135,Julie Prescott,Philadelphia,Pennsylvania,TEC-AC-10892,Technology,72
2017-134180,03/11/2017,std,JP-16135,Julie Prescott,Philadelphia,Pennsylvania,FUR-CH-14886,Furniture,470.155
2015-166730,30/12/2015,1st C,DD-13570,Dorothy Dickinson,Memphis,Tennessee,OFF-ST-12554,Off.Supp.,39.128
2018-157469,02/12/2018,std,ES-14080,Erin Smith,Lakewood,Ohio,OFF-AR-11662,Off.Supp.,19.728
2018-157469,02/12/2018,std,ES-14080,Erin Smith,Lakewood,Ohio,TEC-PH-14531,Technology,151.188
2018-122308,24/03/2018,std,MV-17485,Mark Van Huff,New York City,New York,FUR-CH-10665,Furniture,271.764
2015-149034,19/11/2015,1st C,RD-19900,Ruben Dartt,Philadelphia,Pennsylvania,TEC-AC-13023,Technology,47.496
2018-159226,25/04/2018,2nd C,RL-19615,Rob Lucas,Los Angeles,California,FUR-BO-14709,Furniture,344.981
2018-156622,23/11/2018,1st C,JP-15460,Jennifer Patt,Dallas,Texas,OFF-PA-10477,Off.Supp.,36.288
2018-156622,23/11/2018,1st C,JP-15460,Jennifer Patt,Dallas,Texas,OFF-PA-12923,Off.Supp.,78.304
2018-156622,23/11/2018,1st C,JP-15460,Jennifer Patt,Dallas,Texas,FUR-TA-13008,Furniture,127.785
2018-156622,23/11/2018,1st C,JP-15460,Jennifer Patt,Dallas,Texas,OFF-BI-13707,Off.Supp.,6.104
2015-119529,03/11/2015,2nd C,DM-13345,Denise Monton,Orange,New Jersey,OFF-BI-10546,Off.Supp.,5.76
2016-150413,19/10/2016,2nd C,CS-11860,Cari Schnelling,Dallas,Texas,OFF-BI-10404,Off.Supp.,1.72
2015-108182,06/02/2015,2nd C,DL-13315,Delfina Latchford,Romeoville,Illinois,OFF-BI-11196,Off.Supp.,8.952
2017-110898,06/03/2017,std,LC-16870,Lena Cacioppo,Chicago,Illinois,OFF-AP-11626,Off.Supp.,2.334
2017-110898,06/03/2017,std,LC-16870,Lena Cacioppo,Chicago,Illinois,OFF-BI-14656,Off.Supp.,1.728
2017-110898,06/03/2017,std,LC-16870,Lena Cacioppo,Chicago,Illinois,FUR-FU-13773,Furniture,159.04
2017-110898,06/03/2017,std,LC-16870,Lena Cacioppo,Chicago,Illinois,FUR-TA-10849,Furniture,145.98
2016-123092,03/12/2016,std,JG-15115,Jack Garza,Jacksonville,North Carolina,FUR-FU-10222,Furniture,77.952
2016-123092,03/12/2016,std,JG-15115,Jack Garza,Jacksonville,North Carolina,OFF-BI-11718,Off.Supp.,95.97
2016-123092,03/12/2016,std,JG-15115,Jack Garza,Jacksonville,North Carolina,TEC-PH-11700,Technology,105.584
2016-123092,03/12/2016,std,JG-15115,Jack Garza,Jacksonville,North Carolina,OFF-AR-14078,Off.Supp.,9.344
2016-128587,24/12/2016,std,HM-14860,Harry Marie,Springfield,Missouri,FUR-FU-13026,Furniture,9.68
2016-128587,24/12/2016,std,HM-14860,Harry Marie,Springfield,Missouri,TEC-CO-13763,Technology,4899.93
2018-139577,01/10/2018,std,TN-21040,Tanja Norvell,San Francisco,California,TEC-AC-14708,Technology,104.75
2018-159100,16/10/2018,std,VP-21760,Victoria Pisteka,Columbia,Tennessee,TEC-AC-13499,Technology,18.528
2018-159100,16/10/2018,std,VP-21760,Victoria Pisteka,Columbia,Tennessee,FUR-TA-11950,Furniture,1875.258
2015-109043,15/08/2015,1st C,CS-12355,Christine Sundaresam,Hollywood,Florida,OFF-PA-10312,Off.Supp.,91.36
2015-109043,15/08/2015,1st C,CS-12355,Christine Sundaresam,Hollywood,Florida,OFF-AP-14708,Off.Supp.,152.24
2018-116491,11/11/2018,1st C,PG-18820,Patrick Gardner,Dallas,Texas,TEC-PH-14531,Technology,35.184
2018-122763,20/03/2018,Same Day,HG-14845,Harry Greene,Houston,Texas,OFF-PA-10474,Off.Supp.,56.704
2018-122763,20/03/2018,Same Day,HG-14845,Harry Greene,Houston,Texas,OFF-PA-12377,Off.Supp.,274.064
2018-137785,13/05/2018,std,MH-18115,Mick Hernandez,Philadelphia,Pennsylvania,FUR-CH-11482,Furniture,458.43
2015-133389,22/06/2015,Same Day,TB-21280,Toby Braunhardt,Phoenix,Arizona,OFF-BI-11553,Off.Supp.,8.226
2015-103807,02/12/2015,std,EM-13825,Elizabeth Moffitt,Sandy Springs,Georgia,TEC-AC-10199,Technology,5.95
2015-103807,02/12/2015,std,EM-13825,Elizabeth Moffitt,Sandy Springs,Georgia,OFF-PA-12195,Off.Supp.,15.24
2016-102855,05/04/2016,Same Day,JF-15415,Jennifer Ferguson,Spokane,Washington,TEC-AC-11767,Technology,239.94
2016-102855,05/04/2016,Same Day,JF-15415,Jennifer Ferguson,Spokane,Washington,OFF-AR-12467,Off.Supp.,23.84
2018-107825,18/11/2018,Same Day,NB-18655,Nona Balk,Milwaukee,Wisconsin,OFF-ST-11321,Off.Supp.,92.52
2018-107825,18/11/2018,Same Day,NB-18655,Nona Balk,Milwaukee,Wisconsin,OFF-ST-10777,Off.Supp.,37.76
2018-107825,18/11/2018,Same Day,NB-18655,Nona Balk,Milwaukee,Wisconsin,OFF-LA-13720,Off.Supp.,7.38
2018-107825,18/11/2018,Same Day,NB-18655,Nona Balk,Milwaukee,Wisconsin,FUR-FU-10206,Furniture,5.82
2018-106047,12/07/2018,std,CS-11860,Cari Schnelling,Fairfield,Ohio,OFF-PA-10791,Off.Supp.,3.816
2018-127803,19/05/2018,std,ND-18460,Neil Ducich,Huntsville,Alabama,OFF-BI-11787,Off.Supp.,26.16
2016-137071,20/12/2016,1st C,ED-13885,Emily Ducich,Houston,Texas,TEC-AC-14353,Technology,100.8
2017-121447,21/02/2017,1st C,EA-14035,Erin Ashbrook,New York City,New York,FUR-FU-11861,Furniture,135.8
2018-143084,18/03/2018,std,BP-11050,Barry Pond,Los Angeles,California,OFF-AR-12766,Off.Supp.,13.9
2018-143084,18/03/2018,std,BP-11050,Barry Pond,Los Angeles,California,OFF-EN-13072,Off.Supp.,19.4
2017-131639,17/12/2017,std,NS-18640,Noel Staavos,Carlsbad,New Mexico,OFF-BI-11636,Off.Supp.,13.488
2017-131639,17/12/2017,std,NS-18640,Noel Staavos,Carlsbad,New Mexico,OFF-BI-10948,Off.Supp.,11.416
2017-161361,26/03/2017,2nd C,MV-17485,Mark Van Huff,Pocatello,Idaho,OFF-PA-11838,Off.Supp.,17.64
2017-161361,26/03/2017,2nd C,MV-17485,Mark Van Huff,Pocatello,Idaho,OFF-BI-12215,Off.Supp.,17.04
2015-100706,16/12/2015,2nd C,LE-16810,Laurel Elliston,Springfield,Virginia,TEC-AC-11314,Technology,99.98
2015-100706,16/12/2015,2nd C,LE-16810,Laurel Elliston,Springfield,Virginia,FUR-FU-12268,Furniture,29.46
2016-129525,15/11/2016,std,VP-21760,Victoria Pisteka,Toledo,Ohio,OFF-BI-12133,Off.Supp.,166.92
2017-141880,22/08/2017,1st C,TC-21475,Tony Chapman,Fort Collins,Colorado,FUR-FU-11979,Furniture,98.328
2016-165799,29/06/2016,1st C,SG-20470,Sheri Gordon,New York City,New York,FUR-CH-11482,Furniture,117.882
2017-102127,26/06/2017,std,VP-21760,Victoria Pisteka,New York City,New York,TEC-AC-12018,Technology,20.97
2017-102127,26/06/2017,std,VP-21760,Victoria Pisteka,New York City,New York,TEC-AC-10397,Technology,139.96
2017-102127,26/06/2017,std,VP-21760,Victoria Pisteka,New York City,New York,FUR-FU-13976,Furniture,37.74
2017-152415,17/09/2017,std,PO-18865,Patrick O'Donnell,Marlborough,Massachusetts,FUR-FU-12597,Furniture,14.82
2017-152415,17/09/2017,std,PO-18865,Patrick O'Donnell,Marlborough,Massachusetts,FUR-FU-14864,Furniture,191.82
2015-138198,18/07/2015,std,JL-15130,Jack Lebron,New Rochelle,New York,OFF-BI-12103,Off.Supp.,13.904
2018-128041,01/09/2018,Same Day,RW-19540,Rick Wilson,Seattle,Washington,OFF-AP-11005,Off.Supp.,314.6
2018-128041,01/09/2018,Same Day,RW-19540,Rick Wilson,Seattle,Washington,FUR-TA-12607,Furniture,283.56
2018-105823,22/06/2018,std,RB-19465,Rick Bensley,Detroit,Michigan,FUR-CH-10454,Furniture,487.96
2015-152268,02/09/2015,std,SC-20095,Sanjit Chand,Fayetteville,Arkansas,OFF-BI-11359,Off.Supp.,1793.98
2016-148873,01/10/2016,std,EM-13960,Eric Murdock,Quincy,Illinois,OFF-BI-13196,Off.Supp.,2.992
2016-148873,01/10/2016,std,EM-13960,Eric Murdock,Quincy,Illinois,TEC-AC-13657,Technology,108.768
2016-166492,07/04/2016,1st C,RP-19390,Resi Pölking,New York City,New York,OFF-PA-12262,Off.Supp.,25.92
2016-166492,07/04/2016,1st C,RP-19390,Resi Pölking,New York City,New York,OFF-ST-12214,Off.Supp.,22.58
2018-157420,21/11/2018,Same Day,HZ-14950,Henia Zydlo,Houston,Texas,TEC-PH-13555,Technology,55.176
